adjmatrix_key,resp_status,age,religion,caste,speakother,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
279,1,40,1,4,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
292,1,42,1,3,1,1,0,0,0,0,0,10,1,1,1,1,1,5,0,1
296,1,52,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
298,3,18,1,4,1,0,0,1,0,0,1,13,1,2,2,3,1,2,0,0
300,1,49,1,4,2,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
316,3,19,1,4,2,0,0,0,0,0,0,10,1,1,2,3,1,2,0,0
327,1,45,1,3,1,1,0,0,0,0,0,9,1,2,2,1,1,5,1,1
337,1,55,1,3,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,1
339,3,32,1,3,1,1,0,1,0,0,0,9,1,1,2,1,1,5,0,1
343,1,37,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
351,2,55,1,3,1,0,1,1,0,0,0,7,1,1,2,1,1,2,0,1
366,1,35,1,3,1,0,1,1,0,0,0,7,1,1,1,1,1,2,0,0
367,1,38,1,3,1,1,0,0,0,0,0,10,1,1,1,1,1,5,0,1
383,1,56,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
388,1,45,1,3,1,1,0,1,0,0,0,2,1,1,2,1,1,5,0,1
389,2,40,1,3,1,1,0,1,0,0,0,3,1,2,1,1,1,5,1,0
390,3,18,1,3,1,1,0,1,0,0,0,9,1,2,2,1,1,5,0,0
394,1,40,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
401,1,30,1,3,1,1,0,1,0,0,0,2,1,1,1,1,1,5,1,0
402,3,19,1,3,1,1,0,1,0,0,0,10,1,2,2,3,3,5,0,0
403,2,30,1,3,1,1,0,1,0,0,0,2,1,1,1,1,1,5,1,0
406,1,45,1,3,1,0,1,1,0,0,0,6,1,2,2,1,1,2,0,1
412,1,45,1,3,1,1,0,0,0,0,0,7,1,1,1,1,1,5,0,1
429,1,38,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
434,1,48,1,3,1,1,0,1,0,0,0,12,1,1,2,1,1,5,0,1
443,1,35,1,3,1,0,1,1,0,1,0,3,1,1,1,1,1,2,0,1
458,1,48,1,3,1,0,1,1,0,0,0,16,1,1,2,3,1,2,0,1
463,1,38,1,3,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,1
477,1,65,1,3,1,0,1,1,0,0,0,16,1,2,1,1,1,2,0,1
479,3,25,1,3,1,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
510,1,75,1,4,1,0,0,1,0,0,0,7,1,2,1,1,1,2,0,1
512,3,40,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
516,3,35,1,4,1,0,0,1,0,0,0,13,1,1,1,1,1,2,0,1
519,3,30,1,4,2,0,0,0,0,0,0,7,1,2,2,1,3,2,0,0
520,1,60,1,4,1,0,0,1,1,0,0,10,1,2,1,1,1,2,0,1
522,3,26,1,4,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
535,1,40,1,4,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
541,2,30,1,3,1,1,0,1,0,0,0,4,1,2,1,1,1,5,1,0
542,3,50,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,0,0
543,1,32,1,4,1,0,1,1,0,0,0,7,1,1,2,1,1,2,0,1
551,1,30,1,4,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
555,3,50,1,4,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
559,3,35,1,3,1,1,0,1,0,0,0,16,1,2,1,3,3,5,0,0
566,1,40,1,1,1,1,0,0,0,0,0,3,1,1,1,1,1,5,0,1
570,1,35,1,1,1,0,1,1,1,0,0,11,1,1,1,1,1,2,0,1
584,1,45,1,3,1,1,0,1,1,0,0,9,1,1,1,1,3,5,0,1
588,1,42,1,3,1,1,0,1,0,0,0,11,1,1,2,1,1,5,0,1
600,2,40,1,1,1,1,0,0,0,0,0,16,1,1,2,1,1,5,0,0
615,1,49,1,3,1,1,0,0,0,0,0,10,1,1,1,1,1,5,0,1
619,1,35,1,4,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
630,1,29,1,4,2,0,0,0,0,0,0,10,1,1,2,1,2,2,0,1
639,1,27,1,3,1,1,0,1,0,0,0,3,1,1,2,1,1,5,0,1
654,1,30,1,3,1,1,0,1,0,0,0,12,1,1,1,1,1,5,0,1
657,3,55,1,3,1,1,0,1,0,0,0,4,1,1,1,1,1,5,0,1
1,1,45,1,3,1,0,1,1,1,0,0,5,1,1,2,1,1,2,0,1
5,1,27,1,3,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
14,1,38,1,3,1,0,1,1,0,0,0,16,1,1,1,1,1,2,0,0
15,3,18,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,0
36,1,55,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
37,2,40,1,2,1,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
38,1,55,1,2,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
40,3,22,1,2,1,0,1,1,0,0,1,14,1,1,1,1,1,2,0,0
44,1,45,1,2,1,0,1,1,1,0,0,7,1,1,1,1,1,2,0,1
49,1,45,1,2,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
50,2,40,1,2,1,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
51,3,18,1,2,1,0,0,1,0,0,0,10,1,2,2,3,1,2,0,0
55,1,36,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
66,1,25,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
83,1,45,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
84,2,38,1,2,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
94,1,45,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
118,1,42,1,3,1,0,0,1,0,0,0,14,1,1,1,1,1,2,0,1
122,1,33,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
126,1,50,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
130,2,40,1,2,1,0,0,1,0,0,0,16,1,2,1,1,1,2,1,0
142,1,50,1,2,1,0,0,1,0,0,0,16,1,1,2,1,3,2,0,1
153,1,35,2,3,1,1,0,0,1,0,0,2,1,1,2,1,1,7,0,1
157,1,34,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
170,3,30,1,2,1,0,0,1,0,0,0,10,1,1,2,1,3,2,0,1
176,3,22,1,2,1,0,0,1,0,0,0,16,1,2,2,3,3,6,0,0
182,3,30,1,2,1,0,0,1,0,0,0,16,1,1,1,3,3,2,1,0
185,3,28,1,2,1,1,0,0,0,0,0,16,1,1,1,1,1,6,1,0
188,1,48,1,2,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
194,2,60,1,2,1,1,0,0,0,0,0,16,1,1,1,1,1,6,1,0
198,1,45,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
200,3,21,1,2,1,1,0,0,0,0,0,14,1,2,2,3,1,6,0,0
212,1,25,1,2,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
214,3,49,1,2,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
215,3,45,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
216,1,45,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
218,3,18,1,2,1,0,0,1,0,0,0,6,1,1,2,3,1,2,0,0
226,1,28,1,2,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
227,2,22,1,2,1,1,0,0,0,0,0,3,1,2,2,1,1,6,0,0
245,1,55,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
247,3,27,1,2,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
250,3,30,1,2,1,0,0,1,0,0,0,16,1,2,1,1,1,2,1,0
274,1,70,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
276,3,30,1,2,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
285,1,65,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
286,2,55,1,2,1,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
287,3,24,1,2,1,1,0,0,0,0,0,7,1,1,1,1,1,6,0,1
290,1,60,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
294,3,20,1,2,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,0
296,1,40,1,2,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
297,2,36,1,2,1,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
303,1,50,1,2,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
306,3,39,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
310,3,35,1,2,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
314,3,27,1,2,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
333,1,56,1,2,1,1,0,0,0,0,0,3,1,1,1,1,2,6,0,1
335,3,30,1,2,1,1,0,0,0,0,0,10,1,1,2,1,2,6,0,1
338,1,50,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
342,3,18,1,2,1,0,0,1,0,0,0,12,1,2,2,3,1,2,0,0
345,1,45,1,2,1,1,0,0,0,0,0,2,1,1,1,1,1,6,0,1
350,1,35,1,2,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
370,1,50,1,2,1,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
391,1,60,1,2,1,0,0,1,0,0,0,7,1,2,2,1,1,2,0,1
392,2,50,1,2,1,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
395,3,28,1,2,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
398,1,55,1,3,1,0,0,1,0,0,0,4,1,2,2,1,1,2,0,1
414,1,55,1,4,1,0,0,1,0,0,0,12,1,1,2,1,1,2,0,1
416,3,22,1,4,1,0,0,1,1,0,1,13,1,2,2,1,1,2,0,0
441,1,45,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
445,1,50,1,3,1,0,0,1,0,0,0,2,1,1,2,1,1,2,0,1
458,1,55,1,3,1,0,1,1,1,0,0,3,1,1,1,1,1,2,0,1
460,3,18,1,3,1,0,1,1,0,0,0,10,1,2,2,3,1,2,0,0
490,2,43,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
493,1,40,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
497,1,45,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
500,3,21,1,3,1,0,0,1,0,0,0,11,1,2,2,3,1,2,0,0
502,1,44,1,4,1,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
526,1,63,1,4,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
530,3,57,1,4,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
533,3,19,1,4,1,0,0,1,0,0,0,13,1,2,2,3,1,2,0,0
536,1,51,1,3,1,0,0,1,1,0,0,10,1,1,2,1,1,2,0,1
540,3,19,1,3,1,0,0,1,0,0,0,12,1,2,2,3,1,2,0,0
548,1,40,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
549,2,35,1,3,2,0,0,0,0,0,0,8,1,2,1,1,1,2,1,0
550,3,19,1,3,2,0,0,0,0,0,0,13,1,2,2,3,1,2,0,0
553,1,43,1,3,2,0,0,0,0,0,0,16,1,1,2,1,3,2,0,1
557,1,49,1,3,1,0,0,1,0,0,0,11,1,1,2,1,1,2,0,1
563,1,50,1,3,1,0,1,0,0,0,0,2,1,1,2,1,1,2,0,1
564,2,40,1,3,1,0,1,0,0,0,0,16,1,2,1,1,1,2,1,0
575,1,65,1,3,1,0,1,1,1,0,0,16,1,1,2,1,1,2,0,1
577,3,35,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
584,3,23,1,3,2,0,0,0,0,0,0,10,1,2,2,3,1,2,0,0
588,2,28,1,2,2,0,0,0,0,0,0,16,1,2,2,3,3,2,0,0
615,1,44,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
618,1,45,1,3,1,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
628,1,35,1,3,1,0,0,1,0,0,0,5,1,2,2,1,1,2,0,1
643,1,50,1,1,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
644,1,55,1,1,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
652,1,40,1,1,2,0,0,0,0,0,0,10,1,2,2,1,1,2,0,1
673,1,60,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
676,3,28,1,1,1,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
681,1,50,1,1,2,0,0,0,0,0,0,13,1,2,2,1,1,2,0,1
682,2,40,1,1,2,0,0,0,0,0,0,9,1,1,1,1,1,2,1,0
685,1,41,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
695,1,35,1,1,1,0,0,0,0,0,1,15,1,1,1,1,1,2,0,1
707,1,55,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
723,2,25,1,2,1,1,0,0,0,0,0,5,1,1,1,3,3,6,1,0
725,1,45,1,2,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
728,1,52,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
732,1,60,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
734,3,30,1,3,1,0,1,1,0,0,0,7,1,1,2,1,3,2,0,1
737,1,50,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
739,1,27,1,3,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
741,1,40,1,3,1,0,1,1,0,0,0,10,1,1,1,1,1,2,0,1
756,3,65,1,3,1,0,0,1,0,0,0,8,1,1,1,1,1,2,0,1
771,1,31,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
772,2,26,1,3,1,0,1,1,0,0,0,10,1,1,1,1,1,2,1,0
776,1,52,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
786,1,29,1,3,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
790,1,52,1,4,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
792,3,20,1,4,1,0,0,0,1,0,1,13,1,2,2,1,1,2,0,0
804,1,40,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
809,1,45,1,3,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
819,1,65,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
821,3,32,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
826,1,50,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
832,1,43,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
836,1,47,1,3,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
838,3,20,1,3,2,0,0,0,0,0,0,10,1,2,2,1,1,2,0,0
841,1,40,1,3,2,0,0,0,0,0,0,7,1,1,1,2,1,2,0,1
846,3,35,1,3,2,0,0,0,0,0,0,14,1,1,1,1,1,2,0,1
851,1,65,1,4,2,0,0,0,0,0,0,10,1,1,1,1,3,2,0,1
1,1,52,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
3,3,21,1,3,1,1,0,1,0,0,0,15,1,1,2,1,1,5,0,0
4,3,19,1,3,1,1,0,1,0,0,0,13,1,2,2,3,1,5,0,0
14,1,60,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
16,3,28,1,3,1,1,0,1,1,0,1,14,1,1,1,1,1,5,0,1
25,1,30,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
29,1,50,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
36,1,30,1,3,1,0,1,1,0,0,0,9,1,1,2,1,3,2,0,1
40,1,32,1,3,1,1,0,1,0,0,0,5,1,1,2,1,3,5,0,1
47,1,60,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
48,2,52,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
51,3,20,1,3,1,1,0,1,0,0,0,10,1,1,2,3,1,5,0,0
54,1,39,1,3,1,1,0,1,0,0,0,3,1,1,1,1,1,5,0,1
65,1,35,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
73,1,28,1,3,1,1,0,1,0,0,1,12,1,1,2,1,1,5,0,1
75,1,55,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
84,1,45,1,2,2,0,0,0,0,0,0,3,1,1,2,1,1,2,0,1
89,1,35,1,2,1,0,1,0,1,0,0,3,1,1,2,1,1,2,0,1
93,1,30,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
101,1,25,1,2,1,0,1,1,0,0,0,5,1,1,2,1,1,2,0,1
126,1,40,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
134,3,42,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,0
138,1,38,1,3,1,1,0,1,0,0,0,5,1,1,1,1,1,5,0,1
148,1,55,1,2,1,1,1,0,0,0,0,16,1,1,1,1,1,6,0,1
153,1,35,1,2,1,1,1,0,0,0,1,12,1,1,1,1,1,6,0,1
163,1,30,1,3,1,1,0,1,0,0,0,12,1,1,1,1,1,5,0,1
170,1,25,1,3,1,1,1,0,0,0,0,4,1,1,1,3,3,6,0,1
178,1,30,1,3,1,1,0,1,0,0,0,2,1,1,2,1,1,5,0,1
180,3,50,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,5,0,0
182,1,45,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
183,2,40,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,0
184,3,22,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
193,2,40,1,3,1,1,1,0,0,0,0,16,1,1,2,1,1,6,0,0
196,1,45,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
197,2,40,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,1,0
199,3,22,1,3,1,1,0,1,0,0,1,12,1,1,2,1,1,5,0,0
216,1,50,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,5,1,0
217,1,45,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
219,3,18,1,3,1,1,0,1,0,0,0,12,1,2,2,1,1,5,0,0
221,1,75,1,3,1,1,0,1,0,0,0,4,1,1,2,1,1,5,0,1
229,1,35,1,3,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,1
259,1,38,1,3,1,1,0,1,0,0,0,7,1,1,2,1,1,5,0,1
260,2,25,1,3,1,1,0,1,0,0,0,10,1,2,1,2,1,5,1,0
266,1,40,1,2,1,1,1,0,0,0,0,16,1,1,2,1,1,6,0,1
270,1,32,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
271,2,28,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
276,1,34,1,3,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,1
277,2,25,1,3,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,0
280,1,40,1,3,1,1,0,1,0,0,1,12,1,1,1,1,1,5,0,1
281,2,30,1,3,1,1,0,1,0,0,0,16,1,1,2,3,1,5,0,0
296,1,62,1,3,1,1,0,1,0,0,0,16,1,2,2,1,1,5,0,1
298,3,36,1,3,1,0,1,1,1,0,0,10,1,1,2,1,1,2,0,1
303,1,45,1,2,1,1,1,0,0,0,0,16,1,1,2,1,1,6,0,1
307,1,30,1,3,1,1,0,1,0,0,0,8,1,1,2,1,1,5,0,1
308,2,26,1,3,1,1,0,1,0,0,0,7,1,1,1,1,1,5,1,0
324,1,45,1,3,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,1
327,1,50,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
331,1,35,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
337,1,35,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
338,2,24,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
348,1,40,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
350,3,20,1,3,1,1,0,1,0,0,0,16,1,2,2,1,3,5,0,0
356,1,32,1,2,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
360,1,45,1,2,1,1,1,0,0,0,0,16,1,1,2,3,1,6,0,1
380,1,35,1,3,1,1,0,1,0,0,0,7,1,1,1,1,1,5,0,1
389,1,30,1,2,1,1,1,0,0,0,0,7,1,1,1,1,2,6,0,1
413,1,35,1,3,1,1,0,1,0,0,1,13,1,1,1,1,1,5,0,1
416,3,68,1,3,1,1,0,1,0,0,0,5,1,1,1,1,1,5,0,1
418,3,20,1,3,1,1,0,1,0,0,0,10,1,2,2,1,1,5,0,0
436,1,23,1,2,1,1,1,0,0,0,0,10,1,1,1,1,1,6,0,1
439,3,55,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
441,1,48,1,2,1,1,1,0,0,0,0,16,1,1,2,1,1,6,0,1
444,1,45,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
471,1,28,1,1,1,1,0,0,0,0,0,13,1,1,1,1,1,5,0,1
478,1,55,1,1,1,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
480,3,35,1,3,1,0,1,1,0,0,0,4,1,1,2,1,1,2,0,1
488,1,50,1,1,1,0,1,1,1,1,0,10,1,1,2,1,1,2,0,1
493,1,75,1,1,1,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
495,3,22,1,1,1,0,1,0,0,0,0,14,1,2,1,3,3,2,1,0
503,1,60,1,1,1,0,1,1,0,0,0,8,1,1,2,1,1,2,0,1
506,1,42,1,1,1,0,0,1,0,0,1,13,1,1,1,1,1,2,0,1
525,1,35,1,3,1,0,1,1,0,0,0,10,1,1,1,1,1,2,0,1
535,1,45,1,3,1,1,0,1,1,0,0,16,1,1,2,1,1,5,0,1
544,1,42,1,3,1,1,0,1,0,0,0,3,1,1,2,1,1,5,0,1
559,1,35,1,3,1,1,0,1,0,0,0,16,1,1,2,3,1,5,0,1
563,3,28,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
577,1,80,1,3,1,1,0,0,0,0,0,16,1,2,2,1,1,5,0,1
579,3,40,1,3,1,1,0,1,0,0,0,16,1,1,2,1,3,5,0,0
581,1,60,1,3,1,1,0,0,0,0,0,16,1,1,1,1,1,5,0,1
583,3,27,1,3,1,1,0,1,0,0,0,7,1,1,2,1,1,5,0,1
595,1,45,1,3,1,1,0,0,0,0,0,5,1,1,1,1,1,5,0,1
598,3,19,1,3,1,1,0,0,0,0,0,12,1,2,2,3,1,5,0,0
606,2,30,1,3,1,1,0,0,0,0,0,16,1,1,1,1,1,5,1,0
608,1,40,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,5,0,1
609,2,35,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
610,3,20,1,3,1,1,0,0,0,0,0,10,1,1,1,3,1,5,1,0
611,3,18,1,3,1,1,0,1,0,0,0,10,1,1,2,3,1,5,0,0
618,1,50,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
620,3,20,1,3,1,1,0,1,0,0,0,9,1,1,2,3,1,5,0,0
623,3,25,1,3,1,1,0,0,0,0,0,5,1,1,2,1,1,5,0,1
624,3,20,1,3,1,1,0,0,0,0,0,16,1,1,1,3,3,5,1,0
633,1,30,1,3,1,1,0,1,0,0,0,5,1,1,1,1,1,5,0,1
637,1,28,1,3,1,1,0,1,0,0,0,10,1,1,1,1,3,5,0,1
645,1,45,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
649,1,60,1,3,1,1,0,1,0,0,0,2,1,1,1,1,1,5,0,1
651,3,35,1,3,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
669,3,26,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
686,1,32,1,3,1,1,0,1,0,0,0,10,1,1,2,1,1,5,0,1
690,3,40,1,3,1,1,0,1,0,0,0,9,1,1,1,3,1,5,1,0
699,1,38,1,3,1,1,0,1,0,0,0,7,1,1,2,1,1,5,0,1
700,2,24,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
704,1,55,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
717,2,33,1,3,1,1,0,1,0,0,0,16,1,1,1,1,1,5,1,0
729,1,35,1,3,1,0,1,1,0,0,0,16,1,1,1,1,1,2,1,0
739,1,50,1,3,1,0,1,1,0,0,0,3,1,1,2,1,1,2,0,1
742,3,18,1,3,1,0,1,1,0,0,0,12,1,2,2,3,1,2,0,0
750,1,45,1,3,1,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
764,1,40,1,3,1,1,0,1,0,0,0,9,1,1,2,3,1,5,0,1
768,1,60,1,3,1,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
769,2,55,1,3,1,0,1,1,0,0,0,16,1,2,1,1,1,2,1,0
770,3,35,1,3,1,0,1,1,1,0,0,7,1,1,2,1,1,2,0,1
772,3,25,1,3,1,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
774,3,22,1,3,1,0,1,1,0,0,0,9,1,1,1,3,3,2,1,0
780,1,60,1,3,1,0,1,1,0,0,0,4,1,1,2,1,1,2,0,1
782,3,18,1,3,1,0,1,1,0,0,0,10,1,2,2,3,1,2,0,0
784,1,50,1,2,1,1,1,0,0,0,0,10,1,1,1,1,1,6,0,1
801,1,50,1,3,1,0,1,1,0,0,0,10,1,2,1,1,1,2,0,1
802,2,34,1,3,1,0,1,1,0,0,0,16,1,1,1,1,1,2,1,0
806,1,40,1,3,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
810,1,70,1,3,1,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
812,3,20,1,3,1,1,0,1,0,0,0,12,1,1,1,1,1,5,0,0
814,2,25,1,3,1,0,1,1,0,0,0,8,1,1,1,3,3,2,1,0
817,1,40,1,3,1,0,1,1,0,0,0,15,1,1,1,1,1,2,0,1
818,2,32,1,3,1,0,1,1,0,0,0,5,1,1,1,1,1,2,1,0
821,3,33,1,3,1,0,1,1,0,0,0,12,1,1,2,3,3,2,0,1
839,1,50,1,3,1,0,1,1,0,0,0,16,1,1,2,1,1,2,0,1
840,2,40,1,3,1,0,1,1,0,0,0,16,1,1,1,1,1,2,1,0
859,1,35,1,3,1,1,0,1,0,0,0,5,1,1,2,1,1,5,0,1
872,1,63,1,3,1,0,1,1,0,0,0,4,1,1,2,1,1,2,0,1
876,2,34,1,3,1,0,1,1,0,0,0,10,1,1,1,1,1,2,1,0
877,3,18,1,3,1,0,1,1,0,0,0,15,1,1,1,3,1,2,1,0
5,1,35,1,4,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
10,1,50,1,2,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
12,3,18,1,2,1,0,0,1,0,0,0,10,1,1,2,3,1,2,0,0
18,1,55,1,3,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
